node_id,name,in_corpus,case,year
1558713,"Commissioner of Income-tax, Bombay v. D. R. Naik",False,,
196773,,True,The_Commissioner_Of_Income_Tax_Madhya_vs_Bhopal_Textiles_Ltd_Bhopal_on_17_October_1960,1960.0
1354151,"The
Commissioner of Income-tax v. P.   M.  Rathod  and   Company",False,,
1733637,,True,The_Corporation_Of_The_City_Ofnagpur_vs_Its_Employees_on_10_March_1960,1960.0
185573362,"City	 of  Nagpur
       Corporation Act",False,,
1285127,,True,The_District_Board_Ghazipur_vs_Lakshmi_Narain_Sharma_on_26_October_1960,1960.0
116499020,District Boards Act,False,,
171025295,"Section
91(q)",False,,
83287002,s. 15(c),False,,
43970074,16,False,,
76901768,s. 174,False,,
116253581,Section  106,False,,
40051186,s. 111,False,,
173174320,s. 92,False,,
111908639,Section 18,False,,
36328977,"s.
37(d)",False,,
1550937,,True,The_East_And_West_Steamship_vs_S_K_Ramalingam_Chettiar_And_on_3_May_1960,1960.0
1914211,"The Indian Carriage of
Goods Act, 1925",False,,
1720395,Section 2,False,,
1464523,,True,The_Hingir_Rampur_Coal_Co_Ltd_And_vs_The_State_Of_Orissa_And_Others_on_21_November_1960,1960.0
151244237,"Coal  Mines  Labour  Welfare Fund Act, 1947",False,,
198881428,"Mines  and  Minerals
(Regulation and Development) Act",False,,
141034317,s. 4(2),False,,
63808369,S. 2,False,,
1133475,S. 2,False,,
432659,s. 4,False,,
605868,s.  9,False,,
212207,"P.  P.
Kutti Keya v. The State of Madras",False,,
784038,Section  11(1),False,,
449150,s. 12,False,,
1713849,"British Columbia v.  Esquimalt	 and
Nanaimo Railway Co.",False,,
595274,Section 5,False,,
1093389,Section	5(2),False,,
1645974,Section 5(3),False,,
530903,Section 5(4),False,,
165040220,Section	 5(5),False,,
123342103,s. 5(6),False,,
14297592,s. 5(7),False,,
564884,Section	 6,False,,
1133944,Section 7,False,,
1646108,s.  8,False,,
542689,s. 10,False,,
361213,Section	 11,False,,
135525645,s. 4(2),False,,
563571,"Sir Byramjee Jeejeebhoy v.	 The
Province of Bombay",False,,
964822,Section 6(2),False,,
1757874,s. 6(1),False,,
90299854,Sec. 58,False,,
950729,s. 57,False,,
950403,"Municipal
Corporation, Ahmedabad v. Patel Gordhandas Hargovandas",False,,
1119872,,True,The_Management_Of_The_Bangalore_Woollen_vs_B_Dasappa_M_T_Represented_By_The_on_3_February_1960,1960.0
951956,Martin Burn Ltd. v. R. N. Banerjee,False,,
1071689,,True,The_New_Maneck_Chowk_Spinning_And_vs_The_Textile_Labour_on_7_December_1960,1960.0
42676023,s. 73-A,False,,
195212288,s. 42,False,,
1251501,"Ispahani	Ltd.
v.  Ispahani Employees' Union",False,,
1414238,"The  Graham
Trading	 Co.  v. Its Workmen",False,,
1153461,"Coimbatore  District
v.  Their Workmen",False,,
1333014,,True,The_State_Of_Bihar_vs_Rani_Sonabati_Kumari_on_20_September_1960,1960.0
108138991,Land Reforms Act,False,,
1357450,District  Board	 of Bhagalpur v. Province  of  Bihar,False,,
1670797,"1)	 and
Tarafatullah  v.  S. N. Maitra",False,,
500615,Art.  166(2),False,,
701326,,True,The_State_Of_Bombay_vs_S_L_Apte_Another_on_9_December_1960,1960.0
768216,S.	 105,False,,
1508799,"s.
107",False,,
1883727,S. 1,False,,
96494,Om  Prakash Gupta v. State of U.P.,False,,
753279,"State of
Madhya	Pradesh v. Veereshwar Rao Agnihotry",False,,
1194614,s. 7,False,,
743481,s.	 26,False,,
1554097,,True,The_State_Of_Kerala_And_Others_vs_The_Cochin_Coal_Company_Ltd_on_31_October_1960,1960.0
518322,,True,The_State_Of_Orissa_And_Another_vs_M_S_Chakobhai_Ghelabhai_And_Company_on_20_September_1960,1960.0
163582879,s. 29(2)(s),False,,
5072090,s.  12(5),False,,
38280413,s. 11(1),False,,
120749128,Section 29,False,,
158214536,S.  29(1),False,,
65542514,s. 23,False,,
1910029,,True,The_State_Of_Punjab_vs_Sodhi_Sukhdev_Singh_on_15_November_1960,1960.0
208203,s. 123,False,,
60543,Art. 163(3),False,,
266766,Smith  v.  The	East India Company,False,,
280240,Art. 112,False,,
1989313,Ijjat Ali Talukdar v. Emperor,False,,
1343966,Kaliappa Udayan v.  Emperor,False,,
722816,R. M. D. Chamarbaugwala v. Y. R. Parpia,False,,
571237,"The Public Prosecutor, Andhra v. Venkata Narasayya",False,,
189581,Section 28,False,,
1748714,"Knight Bruce, V. C.",False,,
1015696,R. v.  Watson,False,,
1975610,"4), Jehangir v. Secretary of State",False,,
549957,Khawja Nazir Ahmad v. Emperor,False,,
595275,"Lakhuram Hariram v. The  Union  of
India",False,,
1746250,Tilka & Ors. v. State,False,,
1540511,State of Uttar Pradesh v. Babu Ram Upadhya,True,The_State_Of_Uttar_Pradesh_And_Others_vs_Babu_Ram_Upadhya_on_25_November_1960,1960.0
1123043,Art.  309,False,,
1246864,Art. 154(2)(b),False,,
1886850,Art.  313,False,,
174941,R. T. Bangachari v. Secretary  of  State,False,,
1820385,Art. 310(1),False,,
266780,Section	  2,False,,
35020638,s. 240(1),False,,
1582763,"Art.	 310
(2).",False,,
1140464,Art. 311(1),False,,
640300,,True,The_State_Of_Uttar_Pradesh_And_Others_vs_Raja_Syed_Mohammad_Saadat_Ali_Khan_on_28_July_1960,1960.0
83318,,True,The_State_Of_Uttar_Pradeshand_Others_vs_H_H_Maharaja_Brijendra_Singh_on_26_August_1960,1960.0
74175900,"(Rehabilitation of Refugees) Act, 1948",False,,
140629836,s. 5,False,,
594226,"Dhirubha Devisingh Gohil v. The  State
of Bombay",False,,
1386353,"Superintendent,	 Central  Prison, Fatehgarh v.	Ram  Manohar
Lohia",True,The_Superintendent_Central_vs_Ram_Manohar_Lohia_on_21_January_1960,1960.0
114949676,S.  1(2),False,,
553290,Ramji Lal Modi v. The State of U.P.,False,,
37908557,s. 3(1),False,,
1497318,,True,The_Tinnevelly_Tuticorin_vs_Its_Workmen_on_22_February_1960,1960.0
137353967,s. 10(2),False,,
14488838,"Section
       3(2)(d)(i)",False,,
1526580,Section	 3(f),False,,
1844170,Section 4(1)(b),False,,
128327,Section  7(1),False,,
1754063,Section 11,False,,
397480,Section  22,False,,
1406475,s. 23,False,,
1731820,Section	57,False,,
1692081,Sections 78,False,,
495529,79,False,,
897386,,True,The_Upper_Ganges_Sugar_Mills_Ltd_vs_Khalil_Ul_Rahman_And_Others_on_6_September_1960,1960.0
1519768,s. 12,False,,
817841,s. 16,False,,
196599241,Land Revenue Act,False,,
112835587,s. 20,False,,
471367,Parshotam Das v. Prem Narain,False,,
1840079,"Lala Nanak Chand v. The Board of Revenue,  U.
P.",False,,
134413608,s. 16,False,,
4644312,s. 18,False,,
47179283,s. 21,False,,
1340429,,True,Vasantlal_Maganbhai_Sanjanwala_vs_The_State_Of_Bombay_And_Others_And_on_25_August_1960,1960.0
183515304,Section	 6(1),False,,
142130360,Section 6(2),False,,
40727214,s. 12(3),False,,
23694228,s. 8,False,,
170154646,s. 6,False,,
152376049,s. 27,False,,
174178789,s. 7,False,,
37721213,Section 9,False,,
95354444,Section  10,False,,
59018869,Section 11,False,,
66656746,Section 13,False,,
4068972,s. 8(1),False,,
174299991,s. 14,False,,
123662016,s. 298(2)(a),False,,
133811,"Rajnarain  Singh  v.	 The
Chairman, Patna Administration Committee, Patna",False,,
125368290,Bihar and Orissa Municipal Act,False,,
591481,"Hamdard
Dawakhana  v.  Union  of India",False,,
75714492,s. 3(d),False,,
172069503,s. 3(d),False,,
1701434,,True,Yellappagouda_Shankargouda_Patil_vs_Basangouda_Shiddangouda_Patil_on_9_March_1960,1960.0
164316402,ss. 5,False,,
89890346,8,False,,
184632474,s.  10,False,,
71560190,ss. 7,False,,
178173463,11,False,,
173428201,13,False,,
59508691,s. 2,False,,
47742667,,True,Abdul_Hakim_Khan_And_Ors_vs_The_Regional_Settlement_Commissioner_on_22_March_1961,1961.0
1528168,s. 11,False,,
1188197,Section 2(b),False,,
622142,s. 8(1),False,,
1840064,Ebrahim Aboobaker v. Tek Chand Dolwani,False,,
1781810,"All India Bank Employees' Association  v.
National  Industrial Tribunal",True,All_India_Bank_Employees_vs_National_Industrial_Tribunal_on_28_August_1961,1961.0
180533474,Section 29,False,,
77901290,s.29(4),False,,
323060,Aniyoth  Kunhamina Umma v. Ministry  of  Rehabilitation,True,Aniyoth_Kunhamina_Umma_vs_Ministry_Of_Rehabilitation_Andothers_on_22_March_1961,1961.0
99507827,s.  26(2),False,,
1088192,"Sahibzada Saiye-d  Muhammed
Amirabbas Abbasi v. The State of Madhya Bharat",False,,
27285,,True,B_K_Wadeyar_vs_M_S_Daulatram_Rameshwarlal_on_27_September_1961,1961.0
1522506,,True,B_Subbarama_Naidu_vs_B_Siddamma_Naidu_Others_on_5_April_1961,1961.0
238279,"S.
23(l)",False,,
1912867,"section
35",False,,
749305,,True,Babulal_Parate_vs_State_Of_Maharashtra_And_Others_on_12_January_1961,1961.0
872363,ss. 143,False,,
96849,s.	 117,False,,
1683498,S. 249,False,,
1340161,s. 1,False,,
1929318,17,False,,
1289794,"s.
452",False,,
338555,section 134,False,,
1215355,"Badri Narayan  Singh
v. Kamdeo Prasad Singh",True,Badri_Narayan_Singh_vs_Kamdeo_Prasad_Singh_And_Another_on_22_September_1961,1961.0
181329226,ss. 80,False,,
118314,Narhari v.   Shankar,False,,
328927,,True,Balaji_vs_Income_Tax_Officer_Special_on_4_August_1961,1961.0
541177,B. M.. Amina Umma v. Income-,False,,
124560,"Sardar Baldev Singh v. Commissioner of  Income
Tax, Delhi and Ajmer",False,,
1983017,,True,Bhagwan_Dayal_vs_Mst_Reoti_Devi_on_4_September_1961,1961.0
1169399,Venkatarama  .Rao  v. Venkayya,False,,
77526421,s. 40,False,,
69102565,s. 189(3),False,,
151445899,s.189(1),False,,
112589736,s.   11,False,,
17389,"Palani Ammal  V.  Muthuvenkatacharla
Moniagar",False,,
1331249,Venkataramayya  v.	 Tatayya,False,,
339603,Sudarsanam Maistri v.  Narasimhulu	 Maistri,False,,
1231748,Chakra Kannan v. Kunhi Pokker,False,,
1783840,The Official Assignee v. Neelambal Ammal,False,,
454474,"Jogeshwar Narain Deo v. Ram  Chund
Dutt",False,,
720192,Bahu Rani v. Rajendra Bakhsh Singh,False,,
1366088,Nathu Lal v. Babu Ram,False,,
1428293,,True,Bishan_Das_And_Others_vs_The_State_Of_Punjab_And_Others_on_19_April_1961,1961.0
125151673,s. 60(b),False,,
1523491,,True,Burmah_Shell_Oil_Storage_And_vs_The_Commercial_Tax_Officer_And_Others_on_27_September_1961,1961.0
359014,,True,C_Mohammed_Yunus_vs_Syed_Unissa_And_Others_on_14_February_1961,1961.0
1325952,"Muslim  Personal	 Law
(Shariat) Application Act, 1937",False,,
1188494,S. 2,False,,
996339,8,False,,
560037,,True,Carl_Still_G_M_B_H_Another_vs_The_State_Of_Bihar_And_Others_on_19_April_1961,1961.0
38161007,s. 2(b),False,,
144805121,s.  2(d),False,,
169661961,s. 2(h)(ii),False,,
22816991,Section	 9(1),False,,
860067,s. 9,False,,
920203,,True,Chandrakant_Krishnarao_Pradhanand_vs_The_Collector_Of_Customs_Bombayand_on_11_August_1961,1961.0
640582,"K. Raman and  Co.  v.
State  of  Madras",False,,
1404351,,True,Chhotabhai_Jethabhai_Patel_And_Co_vs_The_Union_Of_India_And_Anther_on_11_December_1961,1961.0
853050,"Provisional Collection	of Taxes  Act,	1931",False,,
117456077,"Finance Act, 1951",False,,
52927351,s. 7(1),False,,
164162250,s. 7(2),False,,
1361816,Section 3,False,,
30102403,s. 4,False,,
61089437,s.  7 (2),False,,
91776392,s. 11,False,,
19919272,s. 92,False,,
199806002,s. 51,False,,
254925,s. 10,False,,
335109,"Narayanan v,
Kadir Sahib",False,,
192145423,ss.	3,False,,
69914796,4,False,,
201013,"Venkatachalam   v.	 Bombay	 Dyeing	 &
Manufacturing Co. Ltd.",False,,
565623,"Union  of India  v. Madan Gopal
Kabra",False,,
286667,Collector of  Malabar v. Erimal Ebrahim Hajee,False,,
1212156,"Western
India Theatres v. The Cantonment Board, Poona",False,,
1379700,"S.
Ananthakrishnan	 v.   The  State  of  Madras",False,,
963833,,True,Commissioner_Of_Income_Tax_Bombay_vs_Scindia_Steam_Navigation_Co_Ltd_on_6_April_1961,1961.0
104566,"Finance Act, 1946",False,,
740721,Kusumben D. Mahadevia v. Commissioner of Income-tax,False,,
818283,Zoraster & Co. v. Commissioner of Income-tax,False,,
324332,Abboy Chetty and Co. v. Commissioner of Income-tax,False,,
1333873,Commissioner of Income-tax v. Modern Theatres Ltd.,False,,
1381703,"Trustees, Nagore Durgah v. Commissioner of Income-tax",False,,
1285772,Chenna Basappa v. Commissioner of Income-tax the Andhra High,False,,
783120,Commissioner of Excess Profits Tax v. Jeewanlal Ltd.,False,,
127231,Chainrup Sampatram v. Commissioner of Income-tax,False,,
1956089,Mash Trading Co. v. Commissioner of Income-tax,False,,
1500215,Vadilal Lallubhai Mehta v. Commissioner of Income-tax,False,,
32100,Commissioner of Income-tax v. Kameshwar Singh,False,,
942480,1) and National Mutual Life Association V. Commissioner of Income-tax,False,,
1916297,Madanlal Dharnidharka v. Commissioner of Income-tax the Tribunal,False,,
868062,Mohan Hiralal v. Commissioner of Income-tax,False,,
641176,,True,Commissioner_Of_Income_Tax_Madras_vs_Janaba_Mohammad_Hussain_Nachiar_Ammal_on_12_December_1961,1961.0
1134221,S. C. Prashar v. Vasantsen Dwarkadas,False,,
1009966,,True,Dafedar_Niranjan_Singh_And_Another_vs_Custodian_Evacuee_Property_Pb_And_on_8_March_1961,1961.0
253008,s.  55(3),False,,
676440,"Indira Sohan Lal v. Custodian of  Evacuee  Property,
Delhi",False,,
1927742,"Janki  Prasad v. The Custodian, Evacuee Property,  Jullundur",False,,
414792,"Daryao  v.
The  State of U. P.",True,Daryao_And_Others_vs_The_State_Of_U_P_And_Others_And_on_27_March_1961,1961.0
658608,"Bhagubhai Dullabhabhai Bhandari v. The
District  Magistrate,  Thana",False,,
399219,Mussammat Gulab Koer v. Badshah Bahadur,False,,
184007102,s. 5(3),False,,
1883187,,True,Dhaneshwar_Narain_Saxena_vs_The_Delhi_Administration_on_24_August_1961,1961.0
1747487,"Hori Ram  Singh
v. The King-Emperor",False,,
859839,,True,Dhanrajamal_Gobindram_vs_Shamji_Kalidas_And_Co_on_27_February_1961,1961.0
874260,ss. 32,False,,
148970782,Forward Contracts Regulation Act,False,,
1886363,47,False,,
18266199,ss. 21(2),False,,
1529130,ss. 3,False,,
1091250,s. 5,False,,
1391486,s. 5,False,,
1180705,2(3),False,,
1872186,ss. 54(2),False,,
1818467,s. 29,False,,
1294263,ss. 15,False,,
1050499,,True,Dharamvir_Dhir_vs_The_Commissioner_Of_Income_Tax_Bihar_on_5_January_1961,1961.0
214141,"Commissioner of Income-tax,
(1)  [1960] 38 I.T.R. 601365Bombay	v. Jaggannath Kissonlal",False,,
951561,"Pondicherry Railway	 Company  v.
Commissioner  of Income-Tax, Madras",False,,
1704376,"Commissioner  of Income-tax, Bombay Presidency  v.	Tata
Sons Ltd.",False,,
30692,"The Indian Radio and Cable Communications Company Ltd. v.
The  Commissioner of Income-tax, Bombay",False,,
167539,British  Sugar  Manufacturers Ltd.	v.  Harris,False,,
925413,,True,Dr_Akshaibar_Lal_And_Others_vs_The_Vice_Chancellor_Banaras_on_10_January_1961,1961.0
1421454,"Banaras
Hindu  University  Act, 1915",False,,
1465530,s. 8,False,,
918723,s.  18(2),False,,
722725,s. 19,False,,
117691,"Section
17(2)",False,,
410564,s. 17(3),False,,
864675,Section	 4A,False,,
1037251,Section	 7,False,,
1397459,s. 10,False,,
77046,Section	 17,False,,
524332,Section 18,False,,
527648,s.19A,False,,
294059,Section 5,False,,
918255,ss. 4(7),False,,
1616137,,True,Dr_Mohammad_Saheb_Mahboob_Medico_vs_The_Deputy_Custodian_General_on_25_April_1961,1961.0
390103,S.  2(d)(iii),False,,
191796917,s. 22(b),False,,
103698488,s.   27(2),False,,
155573124,s. 2(e)(i),False,,
1874233,s. 13,False,,
1739771,,True,Dr_Zafar_Ali_Shah_And_Others_vs_The_Assistant_Custodian_Of_Evacuee_on_4_April_1961,1961.0
956937,Section	 12,False,,
1313944,,True,E_V_Balakrishnan_vs_Mahalakshmi_Ammal_And_Another_on_24_February_1961,1961.0
1035251,s. 89,False,,
1150989,"Narayanaswami Gramani
v.   Periathambi  Granmni",False,,
1471014,"Bharadwaja
	      Mudaliar v.     Kolandavelu Mudaliar",False,,
1669206,,True,Fazal_Bhai_Dhala_vs_Custodian_General_Of_on_21_March_1961,1961.0
1990193,S. 7(1),False,,
1418571,s. 43,False,,
99795,section 1,False,,
1243430,s. 6,False,,
36460747,s. 26(1),False,,
10046,sections   37,False,,
1868316,47,False,,
969039,48,False,,
709372,s. 2(f),False,,
1331526,section 40(5),False,,
1172969,,True,Ganeshi_Ram_Etc_vs_The_District_Magistrate_And_Anr_on_10_August_1961,1961.0
220458,Section 7(2)(h),False,,
392051,Section 7,False,,
1141341,Section 15(2),False,,
251294,Section 13(3),False,,
243457,,True,Ganga_Dutt_Murarka_vs_Kartik_Chandra_Das_And_Others_on_10_February_1961,1961.0
1650302,s.  12,False,,
1227000,,True,Gian_Singh_vs_The_State_Of_Punjab_on_11_December_1961,1961.0
67119009,s.	  9,False,,
68958993,s. 241,False,,
14490618,Section	 241 (1),False,,
151214971,s. 28,False,,
169184643,s.310,False,,
60874511,s. 293,False,,
7816572,s. 241 (2),False,,
1084416,Pradyat Kumar v. Chief Justice of Calcutta,False,,
131825,North West Frontier Province v. Suraj  Narain  Anand,False,,
196343177,s. 242(4),False,,
303447,Art. 229(2),False,,
944802,"Article
	      229(1)",False,,
216211,Article  367(1),False,,
104890402,305	(2),False,,
48355,,True,Gian_Singh_vs_The_State_Of_Punjab_on_11_September_1961,1961.0
158205529,section 244,False,,
42121868,247,False,,
712170,,True,Goswami_Shree_Vallabhalalji_vs_Goswamini_Shree_Mahalaxmi_Bahuji_on_13_September_1961,1961.0
1976947,,True,Government_Of_Uttar_Pradesh_And_Others_vs_Raja_Mohammad_Amir_Ahmad_Khan_on_16_February_1961,1961.0
51264169,s. 31,False,,
41042021,s. 32,False,,
61287904,Section 33,False,,
1665174,Art. 58,False,,
99887847,s. 48,False,,
53219784,S.    31(1),False,,
104776344,ss. 32(3),False,,
176042882,35,False,,
134767017,38(1),False,,
70785654,Section  2(11),False,,
84207677,s. 9(12),False,,
162731467,s. 3,False,,
19895695,s. 17,False,,
189248465,ss. 40(1)(a),False,,
29392070,41,False,,
19487988,42,False,,
168043105,s. 57,False,,
1423062,"Collector, Ahmednagar  v.  ,
Rambhau Tukaram Nirhali",False,,
508542,"Chunduri Panakala Rao v.  Penugonda
Kumaraswami",False,,
1598770,,True,Gurbachan_Singh_And_Others_vs_Puran_Singh_And_Others_on_6_March_1961,1961.0
224533,,True,Hiralal_Patni_vs_Loonkaram_Sethiya_Others_on_11_April_1961,1961.0
292599,"Krista Chandra Ghose  v.  Krista  Sakha
Ghose",False,,
1861550,,True,His_Holiness_Sri_Vishwothama_Thirtha_vs_The_State_Of_Mysore_on_18_December_1961,1961.0
44789,,True,Hota_Venkata_Surya_Sivarama_Sastry_vs_State_Of_Andhra_Pradesh_on_28_April_1961,1961.0
168887013,S. 2-Madras,False,,
103907296,s. 1(4),False,,
1697004,Chakrapani v. Varahalamma,False,,
1624304,Art. 244,False,,
700735,Art. 244(1),False,,
49219487,Section 1(3),False,,
44955206,section  3,False,,
133833028,Section 2,False,,
64879192,s. 3(2)(b),False,,
29684618,ss. 24,False,,
98455190,30,False,,
135413,,True,Immani_Appa_Rao_And_Others_vs_Gollapalli_Ramalingamurthi_And_Ors_on_22_September_1961,1961.0
470004,"Indian  Trusts
Act",False,,
1427917,Section 84,False,,
1398010,Ramasastrulu v.  Balakrishna	 Rao,False,,
1917807,Vodiana Kamayya v.  Gudisa,False,,
924456,"Sidlingappa	 Bin
Ganeshappa   v.	 Hirwa	Bin  Tukasa",False,,
969212,"Lakshman  Balvant
Khisti V. Vasudev Mohoniraj   Pande",False,,
527694,"Guddappa Chikkappa Kurbar v.  Balaji
Ramji Dange",False,,
1241237,Emperor v.  Abdul	 Sheikh,False,,
815517,"4),  Vilayat
Husain v. Misran",False,,
434632,"5), Nawab Singh v. Daljit Singh",False,,
1297725,Chetty v. Adinarayana Chetty,False,,
471581,Keppula	 Kotayyar Naidu v. Chitrapu Mahalak8hmamma,False,,
1656691,"T. P. Petherpermal
Chetty v. R. Muntandi Servai In",False,,
1971944,,True,Inder_Singh_vs_Gurdial_Singh_on_10_April_1961,1961.0
193998,,True,International_Contractors_Ltd_vs_Prasanta_Kumar_Sur_on_25_January_1961,1961.0
1858002,Ismail	Bhai Rahim v. Adam Osman,False,,
912722,,True,Jaisri_Sahu_vs_Rajdewan_Dubey_And_Others_on_28_April_1961,1961.0
462168,"Lala Ram Asre Singh  v.  Ambica
Lal",False,,
1137387,Viraraju v. Venkataratnam,False,,
126936,Buddha Singh v. Laltu Singh,False,,
476468,"Suraya	 Bhukta	  v.
Lakhshminarasamma",False,,
812283,4) and Chinnasami Pillai v. Kunju  Pillai,False,,
732490,Virayya v. Venkata Subbayya,False,,
1060685,,True,Jibon_Chandra_Sarma_Doloi_vs_Anandi_Ram_Kalita_And_Others_on_23_February_1961,1961.0
488350,,True,Jute_And_Gunny_Brokers_Ltd_And_Another_vs_The_Union_Of_India_And_Others_And_on_17_February_1961,1961.0
48330087,S. 18,False,,
1137112,s. 148,False,,
678245,,True,Jyoti_Pershad_vs_The_Administrator_For_The_on_21_April_1961,1961.0
839084,"Slum  Areas
(Improvement  and Clearance) Act, 1956",False,,
679372,Delhi Rent  Control	Act,False,,
843823,s. 19,False,,
1484296,S. 19(3),False,,
1320616,s. 19(1),False,,
131161431,s. 13(1)(g),False,,
192283136,Section 15,False,,
75507,s. 15,False,,
1020653,s. 20,False,,
152548910,"Rent Control Act, 1952",False,,
798167,s. 2(j),False,,
709496,Section 13(1),False,,
185678689,s. 13,False,,
168787969,s.  19,False,,
36773188,Section  19(3),False,,
128121466,"Delhi Development Act,	1957",False,,
25485067,s. 19(1),False,,
542413,,True,K_S_Nanji_And_Company_vs_Jatashankar_Dossa_And_Others_on_22_March_1961,1961.0
147127,s. 101,False,,
119894,Darapali Sadagar v. Najir Ahamed,False,,
1517620,"Sundarji  Shivji
v.  Secretary  of  State",False,,
1040308,Bank of Bombay v. Fazulbhoy Ebrahim,False,,
826185,Talyarkhan v. Gangadas,False,,
1869694,,True,Kalyan_Singh_vs_State_Of_U_P_on_11_December_1961,1961.0
1890426,90,False,,
711988,"Proprietor, Shaheen Motor Service v.
The State of Mysore",False,,
9285,,True,Karimbil_Kunhikoman_vs_State_Of_Kerala_on_5_December_1961,1961.0
1574877,"s.
52",False,,
382366,Sections 3(viii),False,,
951282,"57
(1) (d)",False,,
1017560,59	 (2),False,,
89715,s. 80,False,,
1787333,ss. 41,False,,
977163,42,False,,
1805055,s. 45,False,,
897126,s. 70,False,,
1217850,s.62,False,,
1253855,"The	 State of Bihar v.
Rameshwar Pratap Narain Singh",True,State_Of_Bihar_vs_Rameshwar_Pratap_Narain_Singhand_on_25_April_1961,1961.0
382613,Section 6,False,,
732302,s.58,False,,
847770,,True,Kartar_Singh_vs_State_Of_Punjab_on_26_April_1961,1961.0
788614,,True,Kashinathsa_Yamosa_Kabadi_Etc_vs_Narsingsa_Bhaskarsa_Kabadi_Etc_on_10_February_1961,1961.0
202903,Muhammad  Nawaz  Khan v. Alam Khan,False,,
1882318,Section 31,False,,
442201,"Sait Pamandass v. T.  S.
Manikyam  Pillai  Bhimavarapu  Venkatasubbauva",False,,
1895248,"Pamudurthi
Suryanarayana Reddy v. Pamudurthi Venkata Reddi",False,,
1078581,Rajamanickam Pillai v.  Swaminatha  Pillai,False,,
129366978,s. 36,False,,
1128656,,True,Kaushalya_Devi_And_Others_vs_Baijnath_Sayal_And_Others_on_9_February_1961,1961.0
180752900,S.   97,False,,
1175880,Chhabba Lal v. Kallu Lal,False,,
674483,,True,Kesar_Singh_vs_Balwant_Singh_on_3_November_1961,1961.0
7310819,Section  36,False,,
131944030,"Section
15",False,,
79105839,Section 26,False,,
51306469,s. 5 (3),False,,
100682817,Section  28,False,,
140128862,Section  34 (1),False,,
221873,,True,Khan_Bahadur_Shapoor_Fredoom_Mazda_vs_Durga_Prosad_Chamaria_And_Others_on_1_March_1961,1961.0
186588021,Money-lenders' Act,False,,
1172,"L  Swaminatha  Odayar  v.
Subbarama Ayyar",False,,
823347,,True,L_Janakirama_Iyer_And_Others_vs_P_M_Nilakanta_Iyer_And_Others_on_26_October_1961,1961.0
150586894,152,False,,
1846928,s. 48,False,,
729393,Art. 109,False,,
377120,"A.
Subramania   Iyer v. P Nagarathna  Naicker",False,,
1035515,"Shahid
Ganj v.	 Shiromani",False,,
1254878,s.63,False,,
1925956,"Chhatra  Kumari  Devi	v.
Prince Mohan	 Bikram Shah",False,,
463948,Subbaiya Pandaram v. Mahamad Mustapha Maracayar,False,,
1910532,"Lala
Man Mohan Das v. Janki Prasad",False,,
941902,Satgur Prasad v. Har Narain Das,False,,
981899,"Bhagwat
Dayal Singh  v. Debi Dayal Sahu",False,,
33340,"Jagnnath  Prasad Singh Chowdhury
v. Surajmal  Jalal",False,,
689908,,True,M_A_Rahman_And_Others_vs_The_State_Of_Andhra_Pradesh_on_30_March_1961,1961.0
1531171,,True,M_S_Harinagar_Sugar_Mills_Ltd_vs_Shyam_Sundar_Jhunjhunwala_And_Others_on_25_April_1961,1961.0
59159956,s. 155,False,,
1611417,s. 111(3),False,,
1556872,s.  11(3),False,,
1907970,s. 111,False,,
755407,s. 27,False,,
1935707,sections 108,False,,
90297796,109,False,,
83217762,110,False,,
1154644,s. 642,False,,
1030207,s. 54,False,,
1074998,Shivji Nathubai v.   The	Union of India,False,,
272099,s. 8,False,,
1237964,,True,Magiti_Sasamal_vs_Pandab_Bissoi_on_20_September_1961,1961.0
1411268,Secretary of State v. Mask & Co.,False,,
70792023,Section 7(2),False,,
110563134,s. 7(1),False,,
193913871,Section  8(1),False,,
133793743,s. 7,False,,
131368133,s. 8(1),False,,
128064797,s. 13,False,,
195173994,s. 7	 (1),False,,
131035228,s. 7(1),False,,
122527433,s. 11,False,,
139534070,ss. 192,False,,
16595766,204,False,,
197610900,Section	 126(3),False,,
147046090,s. 126(3) (c),False,,
561318,,True,Maharana_Shri_Jayvantsinghji_vs_The_State_Of_Gujrat_on_22_December_1961,1961.0
197673600,"Bombay Land Tenure Abolition Laws (Amendment) Act,
1958",False,,
47081125,ss. 3,False,,
173585537,4,False,,
106823443,s. 6,False,,
159777664,s.  32H,False,,
33066788,s. 6 (1),False,,
67429638,s. 32(1),False,,
44483353,Section 4(b),False,,
183702139,s. 32,False,,
67612564,s. 83,False,,
166506694,s. 3 (1),False,,
164925823,s.  3(2) (b),False,,
131383803,s. 16,False,,
42495037,"s.
32(1)",False,,
12464806,section 29,False,,
158010753,A)  of the Tenancy Act,False,,
302141,"Major  Gopal Singh v.
Custodian, Evacuee  Property",True,Major_Gopal_Singh_And_Others_vs_Custodian_Evacuee_Property_Punjab_on_15_March_1961,1961.0
691377,S. 12(1),False,,
1140299,"Bal
Mukund	v. The State of Punjab",False,,
878934,section 2,False,,
1386056,s. 10,False,,
1530326,s. 17,False,,
24362371,s. 19(1),False,,
1878743,,True,Mallesappa_Bandeppa_Desai_And_Others_vs_Desai_Mallappa_And_Others_on_9_February_1961,1961.0
1200140,"Shiba Prasad Singh v.	Rani
Prayag Kumari Debi",False,,
1989654,,True,Md_Sharfuddin_vs_R_P_Singh_And_Others_on_10_March_1961,1961.0
952816,S. 24(1)(a),False,,
