overall_rank,id,label,year,url,node_type,community_id,subcommunity_id,seed_type,pagerank,betweenness,local_betweenness,bridge_score,in_degree,out_degree,pr_pct,bw_pct,local_bw_pct,composite_score,landmark
3636,165447361,"Section 5 in Haryana Urban Development Authority Act, 1977",,https://indiankanoon.org/doc/165447361/,reference,9,C9_S1,keyword,0.00011975381205561615,0.0,0.0,0.0,1,0,0.45116044399596367,0.1539858728557013,0.18446014127144297,0.27895055499495464,False
3637,106539919,"Section 6 in Haryana Urban Development Authority Act, 1977",,https://indiankanoon.org/doc/106539919/,reference,9,C9_S1,keyword,0.00011975381205561615,0.0,0.0,0.0,1,0,0.45116044399596367,0.1539858728557013,0.18446014127144297,0.27895055499495464,False
3638,51940439,"Section 51 in Haryana Urban Development Authority Act, 1977",,https://indiankanoon.org/doc/51940439/,reference,9,C9_S1,keyword,0.00011975381205561615,0.0,0.0,0.0,1,0,0.45116044399596367,0.1539858728557013,0.18446014127144297,0.27895055499495464,False
3639,33063773,"Section 4 in Haryana Urban Development Authority Act, 1977",,https://indiankanoon.org/doc/33063773/,reference,9,C9_S1,keyword,0.00011975381205561615,0.0,0.0,0.0,1,0,0.45116044399596367,0.1539858728557013,0.18446014127144297,0.27895055499495464,False
3640,150011352,The Kerala Bar Hotels Association & Anr vs State Of Kerala And Ors,2015.0,https://indiankanoon.org/doc/150011352/,case,0,C0_S2,expanded,0.00011287045123371562,4.42086319720234e-06,7.112337276303138e-05,0.25,0,4,0.1432896064581231,0.3495459132189707,0.4088799192734611,0.2789101917255298,False
3641,766671,Lala Madho Ram Bhagwan Dass Charitable ... vs Haryana Urban Development Authority ...,,https://indiankanoon.org/doc/766671/,reference,0,C0_S11,keyword,0.00011974839434077637,0.0,0.0,0.0,1,0,0.4504540867810293,0.1539858728557013,0.18446014127144297,0.27866801210898084,False
3642,1994368,Kannambra Nayar Veetil Valia Ammukutti Neithiar's Son Kunhunni Elaya Nayar Avargal (Deceased) and Another v. P.N. Krishna Pattar and Two Others71,,https://indiankanoon.org/doc/1994368/,reference,7,C7_S8,keyword,0.00011971802985395,0.0,0.0,0.0,1,0,0.44954591321897075,0.1539858728557013,0.18446014127144297,0.27830474268415745,False
3643,125738,Fateh Maidan Club vs. Assistant Commissioner of Income Tax,,https://indiankanoon.org/doc/125738/,reference,8,C8_S0,classified,0.00011971802985395,0.0,0.0,0.0,1,0,0.44954591321897075,0.1539858728557013,0.18446014127144297,0.27830474268415745,False
3644,1143471,N.B. Menon v. Bangalore Development Authority9,,https://indiankanoon.org/doc/1143471/,reference,1,C1_S13,keyword,0.00011971802985395,0.0,0.0,0.0,1,0,0.44954591321897075,0.1539858728557013,0.18446014127144297,0.27830474268415745,False
3645,763815,Bihar Finance Service H.C. Coop. Soc. ... vs Gautam Goswami & Ors,,https://indiankanoon.org/doc/763815/,case,2,C2_S16,expanded,0.00011287045123371562,6.743634825642666e-06,2.1080753214315207e-05,0.3333333333333333,0,3,0.1432896064581231,0.36145307769929363,0.38183652875882945,0.2782643794147326,False
3646,21986912,Rajeev Suri v. Delhi Development Authority and Ors.,,https://indiankanoon.org/doc/21986912/,reference,12,C12_S0,keyword,0.00011926152461260102,0.0,0.0,0.0,1,0,0.44631685166498486,0.1539858728557013,0.18446014127144297,0.27701311806256307,False
3647,1637170,Raj Kumar Soni vs. State of U.P.10,,https://indiankanoon.org/doc/1637170/,reference,1,C1_S0,classified,0.00011926152461260102,0.0,0.0,0.0,1,0,0.44631685166498486,0.1539858728557013,0.18446014127144297,0.27701311806256307,False
3648,1120139,M/S.Latif Estate Line India Ltd vs Mrs. Hadeeja Ammal,,https://indiankanoon.org/doc/1120139/,reference,1,C1_S0,expanded,0.00011926152461260102,0.0,0.0,0.0,1,0,0.44631685166498486,0.1539858728557013,0.18446014127144297,0.27701311806256307,False
3649,1166808,Ghaziabad Development Authority v. Ved Prakash Aggarwal,,https://indiankanoon.org/doc/1166808/,reference,7,C7_S0,keyword,0.00011926152461260102,0.0,0.0,0.0,1,0,0.44631685166498486,0.1539858728557013,0.18446014127144297,0.27701311806256307,False
3650,115833707,Beghar Foundation v. K.S. Puttaswamy,,https://indiankanoon.org/doc/115833707/,reference,10,C10_S0,expanded,0.00011924895317134518,0.0,0.0,0.0,2,0,0.44540867810292634,0.1539858728557013,0.18446014127144297,0.27664984863773967,False
3651,1363858,Chajju Ram vs. Neki,,https://indiankanoon.org/doc/1363858/,reference,10,C10_S0,expanded,0.00011924895317134518,0.0,0.0,0.0,2,0,0.44540867810292634,0.1539858728557013,0.18446014127144297,0.27664984863773967,False
3652,62856811,S. Madhusudhan Reddy vs. V. Narayana Reddy,,https://indiankanoon.org/doc/62856811/,reference,10,C10_S0,expanded,0.00011924895317134518,0.0,0.0,0.0,2,0,0.44540867810292634,0.1539858728557013,0.18446014127144297,0.27664984863773967,False
3653,163168814,Basawaraj S/O Kashappa vs The Spl Land Acquisition Officer,,https://indiankanoon.org/doc/163168814/,reference,2,C2_S9,keyword,0.00011907117525276164,0.0,0.0,0.0,1,0,0.4442986881937437,0.1539858728557013,0.18446014127144297,0.2762058526740666,False
3654,334065,Prabhudas Damodar Kotecha And Anr. vs Smt. Manharbala Jeram Damodar And Ors.,,https://indiankanoon.org/doc/334065/,reference,7,C7_S1,classified,0.00011904053184970925,0.0,0.0,0.0,1,0,0.44339051463168516,0.1539858728557013,0.18446014127144297,0.2758425832492432,False
3655,163760075,"Section 9 in The Gujarat Public Premises (Eviction of Unauthorised Occupants) Act, 1972",,https://indiankanoon.org/doc/163760075/,reference,1,C1_S9,keyword,0.00011898744202742331,0.0,0.0,0.0,1,0,0.44278506559031283,0.1539858728557013,0.18446014127144297,0.2756004036326943,False
3656,1123017,"Section 8 in The Public Premises (Eviction Of Unauthorised Occupants) Act, 1971",,https://indiankanoon.org/doc/1123017/,reference,1,C1_S9,keyword,0.00011898744202742331,0.0,0.0,0.0,1,0,0.44278506559031283,0.1539858728557013,0.18446014127144297,0.2756004036326943,False
3657,65987743,"Tamil Nadu Urban Land (Ceiling and Regulation) Act, 1978",,https://indiankanoon.org/doc/65987743/,reference,5,C5_S0,keyword,0.00011893392305034816,0.0,0.0,0.0,1,0,0.4423814328960646,0.1539858728557013,0.18446014127144297,0.27543895055499495,False
3658,1481600,"M/S.Style (Dress Land) vs Union Territory Chandigarh & Anr on 18 August, 1999",1999.0,https://indiankanoon.org/doc/1481600/,case,9,C9_S6,expanded,0.00011287045123371562,3.563789822866843e-06,6.110980699594682e-05,0.3333333333333333,0,3,0.1432896064581231,0.34248234106962666,0.40423814328960644,0.2751564076690212,False
3659,2393834,"Commnr. Of Central Excise vs M/S. Wockhardt Life Science Ltd on 22 February, 2012",2012.0,https://indiankanoon.org/doc/2393834/,case,8,C8_S4,expanded,0.00011287045123371562,1.182942380837111e-06,0.00017813223286389018,0.0,0,4,0.1432896064581231,0.320686175580222,0.44783047426841577,0.2751564076690212,False
3660,1098983,"Smt. Kasturi (Dead) By L.Rs vs Gaon Sabha on 27 July, 1989",1989.0,https://indiankanoon.org/doc/1098983/,case,5,C5_S3,expanded,0.00011287045123371562,3.231765516441697e-05,0.0,0.3333333333333333,0,3,0.1432896064581231,0.45146316851664986,0.18446014127144297,0.2747931382441978,False
3661,150756979,"Section 63 in Karnataka Land Revenue Act, 1964",,https://indiankanoon.org/doc/150756979/,reference,10,C10_S5,keyword,0.00011886208252642069,0.0,0.0,0.0,1,0,0.4390514631685167,0.1539858728557013,0.18446014127144297,0.27410696266397583,False
3662,195406685,Maya Devi (Deceased) Through Their Lrs ... vs The State Of Haryana,,https://indiankanoon.org/doc/195406685/,reference,6,C6_S7,expanded,0.00011886208252642069,0.0,0.0,0.0,1,0,0.4390514631685167,0.1539858728557013,0.18446014127144297,0.27410696266397583,False
3663,144115461,"The Karnataka Preservation Of Trees Act, 1976",,https://indiankanoon.org/doc/144115461/,reference,10,C10_S5,expanded,0.00011886208252642069,0.0,0.0,0.0,1,0,0.4390514631685167,0.1539858728557013,0.18446014127144297,0.27410696266397583,False
3664,156435645,"Section 64 in Karnataka Land Revenue Act, 1964",,https://indiankanoon.org/doc/156435645/,reference,10,C10_S5,keyword,0.00011886208252642069,0.0,0.0,0.0,1,0,0.4390514631685167,0.1539858728557013,0.18446014127144297,0.27410696266397583,False
3665,1689546,"A. Natesam Pillai v. Tahsildar,6",,https://indiankanoon.org/doc/1689546/,reference,6,C6_S7,expanded,0.00011886208252642069,0.0,0.0,0.0,1,0,0.4390514631685167,0.1539858728557013,0.18446014127144297,0.27410696266397583,False
3666,91624118,"Section 66 in Karnataka Land Revenue Act, 1964",,https://indiankanoon.org/doc/91624118/,reference,10,C10_S5,keyword,0.00011886208252642069,0.0,0.0,0.0,1,0,0.4390514631685167,0.1539858728557013,0.18446014127144297,0.27410696266397583,False
3667,913689,"Wajid Pasha v. The Chairman, Bangalore Development Authority",,https://indiankanoon.org/doc/913689/,reference,1,C1_S0,keyword,0.00011886208252642069,0.0,0.0,0.0,1,0,0.4390514631685167,0.1539858728557013,0.18446014127144297,0.27410696266397583,False
3668,166468370,"Section 122 in Karnataka Land Reforms Act, 1961",,https://indiankanoon.org/doc/166468370/,reference,10,C10_S5,keyword,0.00011886208252642069,0.0,0.0,0.0,1,0,0.4390514631685167,0.1539858728557013,0.18446014127144297,0.27410696266397583,False
3669,133008560,"Section 104 in Karnataka Land Revenue Act, 1964",,https://indiankanoon.org/doc/133008560/,reference,10,C10_S5,keyword,0.00011886208252642069,0.0,0.0,0.0,1,0,0.4390514631685167,0.1539858728557013,0.18446014127144297,0.27410696266397583,False
3670,190629815,Delhi Development Authority v. Tejpal,,https://indiankanoon.org/doc/190629815/,reference,2,C2_S6,keyword,0.00011886208252642069,0.0,0.0,0.0,1,0,0.4390514631685167,0.1539858728557013,0.18446014127144297,0.27410696266397583,False
3671,680479,Rishi Pal Singh v. Meerut Development Authority,,https://indiankanoon.org/doc/680479/,reference,6,C6_S7,keyword,0.00011886208252642069,0.0,0.0,0.0,1,0,0.4390514631685167,0.1539858728557013,0.18446014127144297,0.27410696266397583,False
3672,176765235,"Section 66 in Karnataka Land Reforms Act, 1961",,https://indiankanoon.org/doc/176765235/,reference,10,C10_S5,keyword,0.00011886208252642069,0.0,0.0,0.0,1,0,0.4390514631685167,0.1539858728557013,0.18446014127144297,0.27410696266397583,False
3673,184473550,Balwan Singh v. State of Haryana and others,,https://indiankanoon.org/doc/184473550/,reference,6,C6_S7,expanded,0.00011886208252642069,0.0,0.0,0.0,1,0,0.4390514631685167,0.1539858728557013,0.18446014127144297,0.27410696266397583,False
3674,74963935,"Section 104 in Karnataka Land Reforms Act, 1961",,https://indiankanoon.org/doc/74963935/,reference,10,C10_S5,keyword,0.00011886208252642069,0.0,0.0,0.0,1,0,0.4390514631685167,0.1539858728557013,0.18446014127144297,0.27410696266397583,False
3675,67524523,"Section 38 in Karnataka Land Revenue Act, 1964",,https://indiankanoon.org/doc/67524523/,reference,10,C10_S5,keyword,0.00011886208252642069,0.0,0.0,0.0,1,0,0.4390514631685167,0.1539858728557013,0.18446014127144297,0.27410696266397583,False
3676,43858870,"Section 72 in Karnataka Land Revenue Act, 1964",,https://indiankanoon.org/doc/43858870/,reference,10,C10_S5,keyword,0.00011886208252642069,0.0,0.0,0.0,1,0,0.4390514631685167,0.1539858728557013,0.18446014127144297,0.27410696266397583,False
3677,40864103,"Sh. Himmat Singh v. State of M.P.,13",,https://indiankanoon.org/doc/40864103/,reference,6,C6_S7,expanded,0.00011886208252642069,0.0,0.0,0.0,1,0,0.4390514631685167,0.1539858728557013,0.18446014127144297,0.27410696266397583,False
3678,33081727,"Section 122A in Karnataka Land Revenue Act, 1964",,https://indiankanoon.org/doc/33081727/,reference,10,C10_S5,keyword,0.00011886208252642069,0.0,0.0,0.0,1,0,0.4390514631685167,0.1539858728557013,0.18446014127144297,0.27410696266397583,False
3679,110396219,"Section 80 in Karnataka Land Revenue Act, 1964",,https://indiankanoon.org/doc/110396219/,reference,10,C10_S5,keyword,0.00011886208252642069,0.0,0.0,0.0,1,0,0.4390514631685167,0.1539858728557013,0.18446014127144297,0.27410696266397583,False
3680,592428,Shibu_Soren_Appellant_vs_Dayanand_Sahay_Ors_Respondents_on_19_July_2001,2001.0,https://indiankanoon.org/doc/592428/,case,0,C0_S15,expanded,0.00011287045123371562,4.602689236972126e-06,1.712136879866956e-05,0.3333333333333333,0,3,0.1432896064581231,0.35095862764883956,0.3786074672048436,0.27342078708375384,False
3681,133312412,Rattan Singh vs Union Of India & Anr,2015.0,https://indiankanoon.org/doc/133312412/,case,2,C2_S0,expanded,0.00011287045123371562,2.9106972702378646e-06,5.3189550217977207e-05,0.0,0,5,0.1432896064581231,0.34006054490413723,0.4,0.2733400605449042,False
3682,66889874,"Salsette Estates (Land Revenue Exemption Abolition) Act, 1951",,https://indiankanoon.org/doc/66889874/,reference,2,C2_S9,keyword,0.00011861015758948874,0.0,0.0,0.0,1,0,0.4351160443995964,0.1539858728557013,0.18446014127144297,0.2725327951564077,False
3683,113382295,"University Of Delhi vs Raj Singh on 8 September, 1994",1994.0,https://indiankanoon.org/doc/113382295/,case,0,C0_S4,expanded,0.00011287045123371562,4.5548661009160226e-06,1.0054445160180266e-05,0.3333333333333333,0,3,0.1432896064581231,0.3505549949545913,0.37457114026236127,0.27245206861755805,False
3684,67246421,"The Abolition of Jagirs and Land Reforms Act, 1952 (Vindhya Pradesh)",,https://indiankanoon.org/doc/67246421/,reference,5,C5_S3,keyword,0.00011850963362684981,0.0,0.0,0.0,1,0,0.43370332996972755,0.1539858728557013,0.18446014127144297,0.2719677093844602,False
3685,153176232,"Section 5 in The Abolition of Jagirs and Land Reforms Act, 1952 (Vindhya Pradesh)",,https://indiankanoon.org/doc/153176232/,reference,5,C5_S3,keyword,0.00011850963362684981,0.0,0.0,0.0,1,0,0.43370332996972755,0.1539858728557013,0.18446014127144297,0.2719677093844602,False
3686,65484409,"Section 28 in The Abolition of Jagirs and Land Reforms Act, 1952 (Vindhya Pradesh)",,https://indiankanoon.org/doc/65484409/,reference,5,C5_S3,keyword,0.00011850963362684981,0.0,0.0,0.0,1,0,0.43370332996972755,0.1539858728557013,0.18446014127144297,0.2719677093844602,False
3687,1410803,Karewwa And Ors. vs Hussensab Khansaheb Wajantri And Ors.,,https://indiankanoon.org/doc/1410803/,reference,5,C5_S3,expanded,0.00011850963362684981,0.0,0.0,0.0,1,0,0.43370332996972755,0.1539858728557013,0.18446014127144297,0.2719677093844602,False
3688,180219,Soonda Ram And Anr. vs Shri Rameshwarlal And Anr.,,https://indiankanoon.org/doc/180219/,reference,5,C5_S3,expanded,0.00011850963362684981,0.0,0.0,0.0,1,0,0.43370332996972755,0.1539858728557013,0.18446014127144297,0.2719677093844602,False
3689,174104,"Kantaben Manibhai Amin And Another vs The Special Land Acquisition Officer, ... on 27 September, 1989",1989.0,https://indiankanoon.org/doc/174104/,case,6,C6_S4,keyword,0.00011835936112116255,0.0,0.0,0.5,1,1,0.43178607467204844,0.1539858728557013,0.18446014127144297,0.27120080726538853,False
3690,1121206,"Land 
Acquisition Officer, A.P. v. Kamandana Ramakrishna Rao & Anr.",,https://indiankanoon.org/doc/1121206/,reference,6,C6_S4,expanded,0.00011835936112116255,0.0,0.0,0.0,1,0,0.43178607467204844,0.1539858728557013,0.18446014127144297,0.27120080726538853,False
3691,1241554,"Smt. Shanti Devi & Ors. [1983 (4) SCC 542], Executive Director v. Sarat Chandra Bisoi & Anr.",,https://indiankanoon.org/doc/1241554/,reference,6,C6_S4,expanded,0.00011835936112116255,0.0,0.0,0.0,1,0,0.43178607467204844,0.1539858728557013,0.18446014127144297,0.27120080726538853,False
3692,1218465,Gafar v. Moradabad Development Authority,,https://indiankanoon.org/doc/1218465/,reference,6,C6_S4,keyword,0.00011835936112116255,0.0,0.0,0.0,1,0,0.43178607467204844,0.1539858728557013,0.18446014127144297,0.27120080726538853,False
3693,876733,Bidya_Deb_Barma_Etc_vs_District_Magistrate_Tripura_on_6_August_1968,1968.0,https://indiankanoon.org/doc/876733/,case,2,C2_S11,expanded,0.00011287045123371562,2.1860074012348835e-06,5.310619668820605e-05,0.0,0,2,0.1432896064581231,0.33481331987891016,0.3997981836528759,0.27120080726538853,False
3694,101617,K. Lakshmanan and Co. and Ors. v. Commissioner of Income Tax,,https://indiankanoon.org/doc/101617/,reference,6,C6_S4,expanded,0.00011835936112116255,0.0,0.0,0.0,1,0,0.43178607467204844,0.1539858728557013,0.18446014127144297,0.27120080726538853,False
3695,22753594,Paras_Nath_Rai_Ors_vs_State_Of_Bihar_Ors_on_5_October_2012,2012.0,https://indiankanoon.org/doc/22753594/,case,5,C5_S6,expanded,0.00011287045123371562,3.0989009612987785e-05,0.0,0.3333333333333333,0,3,0.1432896064581231,0.4423814328960646,0.18446014127144297,0.2711604439959637,False
3696,165933,"Inder Singh & Anr vs The Financial Commissioner, Punjab & ... on 10 October, 1996",1996.0,https://indiankanoon.org/doc/165933/,case,1,C1_S16,expanded,0.00011287045123371562,1.861632674642837e-06,7.91130086114841e-05,0.0,0,2,0.1432896064581231,0.32795156407669024,0.4131180625630676,0.27112008072653887,False
3697,1740120,D.B. Rudrani And Another vs The Land Acquisition Officer (Sub ...,,https://indiankanoon.org/doc/1740120/,reference,2,C2_S2,keyword,0.00011828844030579983,0.0,0.0,0.0,1,0,0.43077699293642785,0.1539858728557013,0.18446014127144297,0.2707971745711403,False
3698,192668733,Geetu Gidwani Verma v. Pioneer Urban Land and Infrastructure Ltd.,,https://indiankanoon.org/doc/192668733/,reference,7,C7_S0,keyword,0.00011820136870466927,0.0,0.0,0.0,1,0,0.429364278506559,0.1539858728557013,0.18446014127144297,0.27023208879919275,False
3699,1919497,Chottey Lal vs. The Collector of Moradabad A.I.R.,,https://indiankanoon.org/doc/1919497/,reference,1,C1_S0,expanded,0.00011819634571612012,0.0,0.0,0.0,1,0,0.4272452068617558,0.1539858728557013,0.18446014127144297,0.2693844601412715,False
3700,884528,"Rajasthan Land Acquisition (Amendment and Validation) Act, 1981",,https://indiankanoon.org/doc/884528/,reference,2,C2_S1,keyword,0.00011819634571612012,0.0,0.0,0.0,1,0,0.4272452068617558,0.1539858728557013,0.18446014127144297,0.2693844601412715,False
3701,40683932,Gaddipati Divija vs Pathuri Samrajyam,,https://indiankanoon.org/doc/40683932/,reference,5,C5_S11,classified,0.00011819634571612012,0.0,0.0,0.0,1,0,0.4272452068617558,0.1539858728557013,0.18446014127144297,0.2693844601412715,False
3702,953942,J. Yashoda v. K. Shobha Rani,,https://indiankanoon.org/doc/953942/,reference,1,C1_S0,expanded,0.00011819634571612012,0.0,0.0,0.0,1,0,0.4272452068617558,0.1539858728557013,0.18446014127144297,0.2693844601412715,False
3703,1228889,Himatlal Motilal and others Vs. Vasudev Ganesh Mhaskar @ Ganpati Boa,,https://indiankanoon.org/doc/1228889/,reference,5,C5_S11,expanded,0.00011819634571612012,0.0,0.0,0.0,1,0,0.4272452068617558,0.1539858728557013,0.18446014127144297,0.2693844601412715,False
3704,1777717,Bhup Narain Singh Vs. Gokhul Chand Mahton13,,https://indiankanoon.org/doc/1777717/,reference,5,C5_S11,expanded,0.00011819634571612012,0.0,0.0,0.0,1,0,0.4272452068617558,0.1539858728557013,0.18446014127144297,0.2693844601412715,False
3705,450204,Section 33(1) (c),,https://indiankanoon.org/doc/450204/,reference,1,C1_S0,expanded,0.00011819634571612012,0.0,0.0,0.0,1,0,0.4272452068617558,0.1539858728557013,0.18446014127144297,0.2693844601412715,False
3706,710942,Jugraj Singh and Anr. vs. Jaswant Singh and Ors.,,https://indiankanoon.org/doc/710942/,reference,1,C1_S0,classified,0.00011819634571612012,0.0,0.0,0.0,1,0,0.4272452068617558,0.1539858728557013,0.18446014127144297,0.2693844601412715,False
3707,1367018,Gadde Sitayya (dead) and another Vs. Gadde Kotayya,,https://indiankanoon.org/doc/1367018/,reference,5,C5_S11,expanded,0.00011819634571612012,0.0,0.0,0.0,1,0,0.4272452068617558,0.1539858728557013,0.18446014127144297,0.2693844601412715,False
3708,610828,Ram Baran Prasad Vs. Ram Mohit Hazra,,https://indiankanoon.org/doc/610828/,reference,5,C5_S11,expanded,0.00011819634571612012,0.0,0.0,0.0,1,0,0.4272452068617558,0.1539858728557013,0.18446014127144297,0.2693844601412715,False
3709,989807,UTI Bank Ltd. Vs. Dy. Commissioner Central Excise,,https://indiankanoon.org/doc/989807/,reference,8,C8_S10,classified,0.00011819634571612012,0.0,0.0,0.0,1,0,0.4272452068617558,0.1539858728557013,0.18446014127144297,0.2693844601412715,False
3710,139250294,R. Hemalatha Vs. Kashthuri19,,https://indiankanoon.org/doc/139250294/,reference,5,C5_S11,expanded,0.00011819634571612012,0.0,0.0,0.0,1,0,0.4272452068617558,0.1539858728557013,0.18446014127144297,0.2693844601412715,False
3711,195241423,Ram Kishan and another Vs. Bijender Mann,,https://indiankanoon.org/doc/195241423/,reference,5,C5_S11,expanded,0.00011819634571612012,0.0,0.0,0.0,1,0,0.4272452068617558,0.1539858728557013,0.18446014127144297,0.2693844601412715,False
3712,1462464,H. Siddiqui (D) By Lr vs A. Ramalingam,,https://indiankanoon.org/doc/1462464/,reference,1,C1_S0,expanded,0.00011819634571612012,0.0,0.0,0.0,1,0,0.4272452068617558,0.1539858728557013,0.18446014127144297,0.2693844601412715,False
3713,40825943,Parminder Singh Vs. Gurpreet Singh9,,https://indiankanoon.org/doc/40825943/,reference,5,C5_S11,expanded,0.00011819634571612012,0.0,0.0,0.0,1,0,0.4272452068617558,0.1539858728557013,0.18446014127144297,0.2693844601412715,False
3714,21604383,"Section 3 in The Maharashtra Rent Control Act, 1999",,https://indiankanoon.org/doc/21604383/,reference,1,C1_S1,keyword,0.00011814901103313744,0.0,0.0,0.0,1,0,0.42522704339051465,0.1539858728557013,0.18446014127144297,0.26857719475277503,False
3715,1168610,"V. Pattabhiraman v. Assistant Commissioner, Urban Land Tax",,https://indiankanoon.org/doc/1168610/,reference,8,C8_S1,keyword,0.00011797452553475541,0.0,0.0,0.0,1,0,0.42462159434914226,0.1539858728557013,0.18446014127144297,0.26833501513622604,False
3716,165328905,Habitat Estates Pvt. Ltd. vs. The State of Haryana & Ors.,,https://indiankanoon.org/doc/165328905/,reference,6,C6_S8,expanded,0.0001179160354802041,0.0,0.0,0.0,1,0,0.4225025227043391,0.1539858728557013,0.18446014127144297,0.2674873864783048,False
3717,107700359,HSIIDC v. Deepak Kumar & Ors,,https://indiankanoon.org/doc/107700359/,reference,6,C6_S8,expanded,0.0001179160354802041,0.0,0.0,0.0,1,0,0.4225025227043391,0.1539858728557013,0.18446014127144297,0.2674873864783048,False
3718,9197487,'Sultan Singh Vs State of Haryana & Others,,https://indiankanoon.org/doc/9197487/,reference,6,C6_S8,classified,0.0001179160354802041,0.0,0.0,0.0,1,0,0.4225025227043391,0.1539858728557013,0.18446014127144297,0.2674873864783048,False
3719,52784812,New Okhla 20 Industrial Development Authority v. Harnand Singh (Deceased,,https://indiankanoon.org/doc/52784812/,reference,6,C6_S8,keyword,0.0001179160354802041,0.0,0.0,0.0,1,0,0.4225025227043391,0.1539858728557013,0.18446014127144297,0.2674873864783048,False
3720,25671415,Inderpal vs. State of Haryana & Ors.,,https://indiankanoon.org/doc/25671415/,reference,6,C6_S8,expanded,0.0001179160354802041,0.0,0.0,0.0,1,0,0.4225025227043391,0.1539858728557013,0.18446014127144297,0.2674873864783048,False
3721,35989370,Bijender and Others vs. 32 State of Haryana and Another,,https://indiankanoon.org/doc/35989370/,reference,6,C6_S8,expanded,0.0001179160354802041,0.0,0.0,0.0,1,0,0.4225025227043391,0.1539858728557013,0.18446014127144297,0.2674873864783048,False
3722,179611392,Case-law Harbhajan Kaur Vs Union Territory Chandigarh,,https://indiankanoon.org/doc/179611392/,reference,6,C6_S8,expanded,0.0001179160354802041,0.0,0.0,0.0,1,0,0.4225025227043391,0.1539858728557013,0.18446014127144297,0.2674873864783048,False
3723,66736292,Swaran Singh v. State of Haryana,,https://indiankanoon.org/doc/66736292/,reference,6,C6_S8,expanded,0.0001179160354802041,0.0,0.0,0.0,1,0,0.4225025227043391,0.1539858728557013,0.18446014127144297,0.2674873864783048,False
3724,182055666,"2018) 11 SCC 180, Vithal Rao and Another vs. Special Land Acquisition Officer",,https://indiankanoon.org/doc/182055666/,reference,6,C6_S8,classified,0.0001179160354802041,0.0,0.0,0.0,1,0,0.4225025227043391,0.1539858728557013,0.18446014127144297,0.2674873864783048,False
3725,9622320,Manoj Kumar and Others vs. State of Haryana and 29 Others,,https://indiankanoon.org/doc/9622320/,reference,6,C6_S8,expanded,0.0001179160354802041,0.0,0.0,0.0,1,0,0.4225025227043391,0.1539858728557013,0.18446014127144297,0.2674873864783048,False
3726,1615258,"Kameshwar Singh Srivastava vs Iv Addl. Dist. Judge Lucknow & Ors on 14 November, 1986",1986.0,https://indiankanoon.org/doc/1615258/,case,1,C1_S5,expanded,0.00011287045123371562,1.7002999589268333e-06,4.906810478087502e-05,0.0,0,2,0.1432896064581231,0.32573158425832494,0.3977800201816347,0.2671644803229062,False
3727,313846,"Revenue Officer & Ors vs Prafulla Kumar Pati & Ors on 17 January, 1990",1990.0,https://indiankanoon.org/doc/313846/,case,0,C0_S15,expanded,0.00011287045123371562,2.16200459074132e-06,1.761621908414868e-05,0.0,0,2,0.1432896064581231,0.3346115035317861,0.3790110998990918,0.26696266397578206,False
3728,1025419,"Govindbhai Gordhanbhai Patel & Ors vs Gulam Abbas Mulla Allibhai & Ors on 17 December, 1976",1976.0,https://indiankanoon.org/doc/1025419/,case,7,C7_S0,expanded,0.00011287045123371562,2.7119929125919634e-05,0.0,0.6666666666666666,0,3,0.1432896064581231,0.4308779011099899,0.18446014127144297,0.26655903128153385,False
3729,1414286,"S.K. Bhargava vs The Collector, Chandigarh & Ors on 23 April, 1998",1998.0,https://indiankanoon.org/doc/1414286/,case,7,C7_S4,expanded,0.00011287045123371562,2.2167529480317795e-06,1.0110201193003741e-05,0.3333333333333333,0,3,0.1432896064581231,0.3352169525731584,0.37477295660948534,0.2663572149344097,False
3730,148522234,Maharishi Markandeshwar Medical ... vs State Of Himachal Pradesh And Ors,2017.0,https://indiankanoon.org/doc/148522234/,case,0,C0_S4,expanded,0.00011287045123371562,2.2639284912185093e-06,9.114402331119905e-06,0.3333333333333333,0,3,0.1432896064581231,0.3356205852674067,0.3737638748738648,0.26631685166498487,False
3731,1120571,"K.A. Anthappai vs C. Ahammed on 5 May, 1992",1992.0,https://indiankanoon.org/doc/1120571/,case,1,C1_S6,expanded,0.00011287045123371562,6.728745349647199e-07,7.344897993654083e-05,0.0,0,2,0.1432896064581231,0.3164480322906155,0.4104944500504541,0.2659939455095863,False
3732,175694654,Union_Of_India_Uoi_vs_Kamlabhai_Harjiwandas_Parekh_And_Ors_on_7_September_1967,1967.0,https://indiankanoon.org/doc/175694654/,case,0,C0_S0,expanded,0.00011287045123371562,2.5232199595186674e-06,2.310192313908071e-06,0.3333333333333333,0,3,0.1432896064581231,0.33662966700302727,0.36972754793138246,0.26591321897073666,False
3733,781113,"Jaipur Development Authority v. Mahavir Housing Coop. Society, Jaipur & Ors.",,https://indiankanoon.org/doc/781113/,reference,2,C2_S6,keyword,0.00011761132059113918,0.0,0.0,0.0,1,0,0.41836528758829467,0.1539858728557013,0.18446014127144297,0.265832492431887,False
3734,4479158,"Section 37A in Andhra Pradesh (Telangana Area) Tenancy & Agricultural Lands Act, 1950",,https://indiankanoon.org/doc/4479158/,reference,5,C5_S2,keyword,0.00011747999598134467,0.0,0.0,0.0,1,0,0.4176589303733602,0.1539858728557013,0.18446014127144297,0.2655499495459132,False
