overall_rank,id,label,year,url,node_type,community_id,subcommunity_id,seed_type,pagerank,betweenness,local_betweenness,bridge_score,in_degree,out_degree,pr_pct,bw_pct,local_bw_pct,composite_score,landmark
1512,81270820,Himmat_Singh_And_Ors_vs_State_Of_M_P_And_Anr_on_29_November_2013,2013.0,https://indiankanoon.org/doc/81270820/,case,6,C6_S3,expanded,0.00011287045123371562,0.007162767444130884,0.12669605910381404,0.1724137931034483,0,29,0.1432896064581231,0.9899091826437941,0.9876892028254288,0.6508173562058527,False
1513,115941239,Vipinchandra Vadilal Bavishi (D) By Lrs ... vs State Of Gujarat & Ors,2016.0,https://indiankanoon.org/doc/115941239/,case,2,C2_S15,expanded,0.00011569004243028272,0.0007577572766948667,0.0039045621971835675,0.14285714285714285,1,6,0.39737638748738646,0.860343087790111,0.7386478304742684,0.6508173562058527,False
1514,1462945,"State Of U.P. & Ors vs Chandra Prakash Pandey & Ors on 20 March, 2001",2001.0,https://indiankanoon.org/doc/1462945/,case,8,C8_S5,expanded,0.0002878417624549378,0.00017642207303656052,0.0,0.6,2,3,0.8789101917255298,0.6552976791120081,0.18446014127144297,0.6505751765893037,False
1516,92854857,Avitel Post Studioz Limited And Ors. vs Hsbc Pi Holding (Mauritius) Limited,2020.0,https://indiankanoon.org/doc/92854857/,case,11,C11_S2,expanded,0.0001281421072355856,0.00023935053288566804,0.00479115335196507,0.26666666666666666,3,12,0.5408678102926338,0.7031281533804238,0.7628657921291625,0.6501715438950556,False
1518,188483483,Ksl & Industries Ltd vs M/S. Arihant Threads Ltd. & Ors,2014.0,https://indiankanoon.org/doc/188483483/,case,7,C7_S4,expanded,0.00012092965007291788,0.0003460834740909589,0.0057000508866080326,0.3888888888888889,2,16,0.472452068617558,0.7560040363269425,0.791321897073663,0.6496468213925328,False
1519,34636887,Balwan Singh (Dead) Thr. Lr. Etc. vs The State Of Haryana,2022.0,https://indiankanoon.org/doc/34636887/,case,6,C6_S2,expanded,0.00011287045123371562,0.009244287589499365,0.06160416008797507,0.1111111111111111,0,9,0.1432896064581231,0.9919273461150353,0.9753784056508578,0.649162462159435,False
1520,966542,Mansaram_vs_S_P_Pathak_And_Others_on_29_September_1983,1983.0,https://indiankanoon.org/doc/966542/,case,2,C2_S8,expanded,0.00022036779510557094,7.426987939025074e-05,0.0007218959789682218,0.1111111111111111,8,1,0.8080726538849646,0.5388496468213926,0.551765893037336,0.6491220988900102,False
1522,90483123,State Of Karnataka vs Y.Moideen Kunhi(D) By Lrs. .,2020.0,https://indiankanoon.org/doc/90483123/,case,10,C10_S5,expanded,0.00011287045123371562,0.004999729654276517,0.16417142156753073,0.125,0,16,0.1432896064581231,0.9838546922300706,0.9905146316851665,0.6489606458123107,False
1523,966025,"R.K. Mohammed Ubaidullah & Ors vs Hajee C.Abdul Wahab (D) & Ors on 18 July, 2000",2000.0,https://indiankanoon.org/doc/966025/,case,1,C1_S4,expanded,0.0001250439243363545,0.00040193157519187526,0.002096504144007259,0.3333333333333333,2,4,0.513622603430878,0.7773965691220989,0.6623612512613521,0.6488799192734611,False
1524,152133091,"Kazi Akiloddin vs State Of Maharashtra on 10 July, 2024",2024.0,https://indiankanoon.org/doc/152133091/,case,6,C6_S4,expanded,0.00011287045123371562,0.005271587007761391,0.1177614843616503,0.20833333333333334,0,24,0.1432896064581231,0.9854692230070635,0.9868819374369324,0.6488799192734611,False
1525,668022,"S. M. Nandy & Ors vs State Of West Bengal & Ors on 19 February, 1971",1971.0,https://indiankanoon.org/doc/668022/,case,2,C2_S7,expanded,0.00016057774180129776,9.320974298457884e-05,0.003150800301336753,0.0,1,3,0.6967709384460141,0.5711402623612513,0.7077699293642785,0.6487184661957619,False
1526,538117,Tata_Engineering_And_Locomotive_Co_Ltd_vs_State_Of_Bihar_And_Others_on_25_February_1964,1964.0,https://indiankanoon.org/doc/538117/,case,0,C0_S0,expanded,0.00024022594593938243,0.00010520245709906886,7.615177138754574e-05,0.4444444444444444,6,3,0.8308779011099899,0.5850655903128154,0.4115035317860747,0.6486781029263371,False
1527,911769,Associated_Cement_Companies_Ltd_vs_P_N_Sharma_And_Another_on_9_December_1964,1964.0,https://indiankanoon.org/doc/911769/,case,0,C0_S10,expanded,0.00024639357821666424,5.65243208356468e-05,0.0007236190172114352,0.42857142857142855,10,4,0.8371342078708376,0.5083753784056508,0.5519677093844602,0.6485973763874875,False
1529,179331686,Mineral Area Development Authority Etc vs M/S Steel Authority Of India,2024.0,https://indiankanoon.org/doc/179331686/,case,8,C8_S1,keyword,0.00011287045123371562,0.004532404956423768,0.12940223333430684,0.38,0,50,0.1432896064581231,0.9816347124117053,0.9884964682139253,0.6476690211907165,False
1530,1842039,"Rajendra Kumar vs Kalyan (D) By Lrs on 2 August, 2000",2000.0,https://indiankanoon.org/doc/1842039/,case,1,C1_S4,expanded,0.00013982109119924904,0.00018425971702473097,0.0026957252883678478,0.375,3,5,0.6125126135216953,0.6615539858728557,0.689606458123108,0.647547931382442,False
1531,1217008,"M. A. Rasheed And Ors vs The State Of Kerala on 18 September, 1974",1974.0,https://indiankanoon.org/doc/1217008/,case,0,C0_S13,expanded,0.00015287890700729607,0.00019397995512139527,0.0007740540618783944,0.1111111111111111,3,6,0.6700302724520686,0.6688193743693239,0.5594349142280525,0.6474268415741675,False
1532,162253,"Sarojini Ramaswami vs Union Of India & Ors on 27 August, 1992",1992.0,https://indiankanoon.org/doc/162253/,case,0,C0_S5,expanded,0.00014286755517802,0.00022411948304469956,0.0011894152484084187,0.25,4,12,0.6254288597376387,0.6938446014127144,0.5981836528758829,0.6473461150353179,False
1533,613490,"Panchugopal Barua & Ors vs Umesh Chandra Goswami & Ors on 12 February, 1997",1997.0,https://indiankanoon.org/doc/613490/,case,5,C5_S9,expanded,0.000289217964346971,7.678552165818977e-05,4.17668342196644e-05,0.16666666666666666,5,1,0.8799192734611504,0.5416750756811302,0.39354187689202824,0.6473461150353179,False
1535,94292477,"Moser Baer Karamchari Union Thr. ... vs Union Of India on 2 May, 2023",2023.0,https://indiankanoon.org/doc/94292477/,case,7,C7_S1,expanded,0.00011766375626787967,0.00046272866208375233,0.006339522794687997,0.30434782608695654,1,22,0.41876892028254287,0.7977800201816347,0.8024217961654894,0.647103935418769,False
1536,970048,State_Of_A_P_vs_National_Thermal_Power_Corpn_Ltd_Ors_on_22_April_2002,2002.0,https://indiankanoon.org/doc/970048/,case,8,C8_S6,expanded,0.00017268100301061828,7.719515487068267e-05,0.0027373278140018224,0.4444444444444444,5,4,0.7295660948536832,0.5420787083753784,0.6918264379414732,0.6470232088799194,False
1538,123036,"Budhwanti And Anr vs Gulab Chand Prasad on 4 March, 1987",1987.0,https://indiankanoon.org/doc/123036/,case,1,C1_S18,expanded,0.00013204367137037188,0.0002477220298644194,0.002454706399369146,0.0,1,3,0.5696266397578204,0.706962663975782,0.6805247225025227,0.6467406659939455,False
1540,108050923,"Ram Kishan (Since Deceased) Through His ... vs State Of Haryana on 3 April, 2025",2025.0,https://indiankanoon.org/doc/108050923/,case,6,C6_S8,expanded,0.00011287045123371562,0.004704142577291325,0.08166829757996084,0.15789473684210525,0,19,0.1432896064581231,0.9824419778002018,0.9818365287588294,0.6466599394550959,False
1543,84792457,Arnab Manoranjan Goswami vs The State Of Maharashtra,2020.0,https://indiankanoon.org/doc/84792457/,case,13,C13_S4,expanded,0.0001248537138191258,0.00022344602965811543,0.0072377286832063644,0.3333333333333333,1,5,0.51029263370333,0.6924318869828456,0.8260343087790111,0.6462966700302726,False
1546,19300,"Satish Kumar & Ors vs Surinder Kumar & Ors on 27 September, 1968",1968.0,https://indiankanoon.org/doc/19300/,case,1,C1_S0,expanded,0.00021659732485148397,5.003053867318166e-05,0.001639193215074694,0.2857142857142857,5,2,0.8020181634712412,0.49505549949545913,0.6343087790110999,0.6456912209889002,False
1547,1522913,Aloke Nath Dutta & Ors vs State Of West Bengal,,https://indiankanoon.org/doc/1522913/,case,0,C0_S1,expanded,0.0002442281548068236,4.4565344824741255e-05,0.0011254111503957746,0.1111111111111111,6,3,0.8353178607467204,0.4821392532795156,0.5925327951564077,0.6454894046417761,False
1548,168057026,Kedar_Nath_Yadav_vs_State_Of_West_Bengal_Ors_on_31_August_2016,2016.0,https://indiankanoon.org/doc/168057026/,case,2,C2_S7,expanded,0.00011287045123371562,0.00714570342732187,0.04264520072951378,0.32786885245901637,0,61,0.1432896064581231,0.9895055499495459,0.9616548940464178,0.6454490413723512,False
1549,1121727,"Kanwar Singh Saini vs High Court Of Delhi on 23 September, 2011",2011.0,https://indiankanoon.org/doc/1121727/,case,12,C12_S5,expanded,0.00018117676709655993,0.00013384222421190144,0.0003428637482996146,0.625,5,3,0.7495459132189707,0.6185671039354188,0.4906155398587286,0.6453683148335015,False
1550,184238590,"Umaji Keshao Meshram And Ors. vs Radhikabai, Widow Of Anandrao ... on 14 March, 1986",1986.0,https://indiankanoon.org/doc/184238590/,case,0,C0_S3,expanded,0.00014094135244528653,0.0002346798989916431,0.0010895124151486875,0.5,3,15,0.6185671039354188,0.699899091826438,0.5899091826437941,0.6453683148335015,False
1553,84226,"Institute Of Chartered Accountants vs L.K. Ratna & Others on 21 October, 1986",1986.0,https://indiankanoon.org/doc/84226/,case,0,C0_S5,expanded,0.0002280167333137448,7.795925889755611e-05,0.0004187963098634401,0.2222222222222222,7,2,0.8177598385469222,0.5438950554994955,0.5021190716448032,0.6450857719475278,False
1554,278573,"P.M. Ashwathanarayana Setty & Ors. Etc. ... vs State Of Karnataka & Ors on 22 September, 1988",1988.0,https://indiankanoon.org/doc/278573/,case,0,C0_S14,expanded,0.00016516823721892448,0.00015323588338862746,0.00047254193393561416,0.5714285714285714,5,9,0.713824419778002,0.6383451059535823,0.5196770938446014,0.6448032290615541,False
1555,50919315,New_Delhi_Municipal_Corporation_Etc_vs_State_Of_Punjab_Etc_Etc_on_19_December_1996,1996.0,https://indiankanoon.org/doc/50919315/,case,0,C0_S3,expanded,0.00011829090917909923,0.0006524485472643653,0.002524074817948929,0.42857142857142855,3,25,0.43107971745711404,0.8393541876892028,0.682744702320888,0.6447225025227045,False
1556,156404699,Pandurang_Ganpati_Chaugule_vs_Vishwasrao_Patil_Murgud_Sahakari_Bank_on_5_May_2020,2020.0,https://indiankanoon.org/doc/156404699/,case,9,C9_S3,expanded,0.00011287045123371562,0.005274648405230961,0.046227301526526016,0.7936507936507936,0,63,0.1432896064581231,0.9856710393541877,0.965489404641776,0.6446821392532796,False
1557,929437,"D. Satyanarayana vs P. Jagadish on 15 September, 1987",1987.0,https://indiankanoon.org/doc/929437/,case,1,C1_S5,expanded,0.00017347980829826096,0.00010723434979823454,0.0010030321079514844,0.0,3,2,0.7321897073662966,0.5872855701311807,0.5836528758829466,0.6445206861755803,False
1558,109582282,Essar Steel Ltd vs Union Of India & Ors,2016.0,https://indiankanoon.org/doc/109582282/,case,0,C0_S11,expanded,0.00012147465226109129,0.0005055011035692615,0.002002092630160713,0.4375,1,15,0.47487386478304744,0.8080726538849646,0.6563067608476286,0.6444399596367306,False
1559,42981709,Arup Bhuyan vs The State Of Assam Home Department,2023.0,https://indiankanoon.org/doc/42981709/,case,0,C0_S2,expanded,0.00012085929295732238,0.00029749834960625436,0.007008702070700453,0.0,1,26,0.46740665993945507,0.7323915237134208,0.8213925327951564,0.6441977800201817,False
1560,1107029,"Akbar Badrudin Jiwani vs Collector Of Customs, Bombay on 14 February, 1990",1990.0,https://indiankanoon.org/doc/1107029/,case,8,C8_S4,expanded,0.00015147426148556215,9.202252218753202e-05,0.004233862617104306,0.2222222222222222,4,5,0.6655903128153381,0.5693239152371342,0.7493440968718467,0.6438345105953583,False
1561,1326449,Attorney_General_For_India_vs_Amratlal_Prajivandas_on_12_May_1994,1994.0,https://indiankanoon.org/doc/1326449/,case,0,C0_S13,expanded,0.00016018486224022611,0.00015518278091810735,0.0006813649569794722,0.35294117647058826,7,10,0.6952573158425832,0.6399596367305752,0.5473259334006054,0.6435519677093845,False
1563,149094324,"M/S Newtech Promoters And Developers ... vs The State Of Uttar Pradesh on 11 November, 2021",2021.0,https://indiankanoon.org/doc/149094324/,case,7,C7_S0,expanded,0.0001248537138191258,0.00034625505975866813,0.0025707636722203248,0.5625,1,15,0.51029263370333,0.7562058526740666,0.6843592330978809,0.6434712411705349,False
1564,601012,"Van Vibhag K.G.N.Sahkari ... vs Ramesh Chander & Ors on 19 October, 2010",2010.0,https://indiankanoon.org/doc/601012/,case,2,C2_S15,expanded,0.00013683697640453593,0.00026507705181984747,0.0010842559603751977,0.5,1,5,0.5972754793138244,0.7166498486377396,0.589505549949546,0.6434712411705349,False
1569,1858757,"Her Highness Maharani Shantidevi P. ... vs Savjibhai Haribhai Patel & Ors on 21 March, 2001",2001.0,https://indiankanoon.org/doc/1858757/,case,5,C5_S0,expanded,0.00013204367137037188,0.00015970235163986632,0.0056015436227878366,0.7,1,9,0.5696266397578204,0.643188698284561,0.7872855701311806,0.6425832492431887,False
1570,1427097,"Jose Da Costa And Anr. vs Bascora Sadasiva Sinai Narcornim And ... on 1 August, 1975",1975.0,https://indiankanoon.org/doc/1427097/,case,1,C1_S4,expanded,0.00020190217172173317,0.00010379258061700699,0.0003078205540743555,0.5833333333333334,8,4,0.7806256306760848,0.5838546922300706,0.48355196770938447,0.6425025227043392,False
1571,134319399,"Baban Balaji More (D) By Lrs. vs Babaji Hari Shelar (D) By Lrs. on 14 March, 2024",2024.0,https://indiankanoon.org/doc/134319399/,case,4,C4_S3,expanded,0.00011287045123371562,0.003267219238371197,0.06199751346871115,0.09090909090909091,0,11,0.1432896064581231,0.9739656912209889,0.9757820383451059,0.642058526740666,False
1573,6300708,The Authorised Officer Central Bank Of ... vs Shanmugavelu,2024.0,https://indiankanoon.org/doc/6300708/,case,7,C7_S2,expanded,0.00011287045123371562,0.0032567311432265067,0.0612889088082698,0.125,0,24,0.1432896064581231,0.9737638748738647,0.9751765893037336,0.6418567103935419,False
1575,148589889,Deccan Paper Mills Co. Ltd. vs Regency Mahavir Properties .,2020.0,https://indiankanoon.org/doc/148589889/,case,11,C11_S2,expanded,0.00012511297783000079,0.0010057728479766087,3.51213282247765e-05,0.5714285714285714,2,12,0.5144298688193744,0.8950554994954592,0.3901109989909183,0.6418163471241171,False
1581,168460564,"P. Ravindranath vs Sasikala on 15 July, 2024",2024.0,https://indiankanoon.org/doc/168460564/,case,5,C5_S11,expanded,0.00011287045123371562,0.0034938708502281523,0.051023194393175944,0.2777777777777778,0,18,0.1432896064581231,0.9753784056508578,0.9695257315842584,0.6413723511604441,False
1582,50969306,Vinod Dua vs Union Of India,2021.0,https://indiankanoon.org/doc/50969306/,case,0,C0_S9,expanded,0.0001212155536068728,0.00039978186842741585,0.003131417593515302,0.23076923076923078,1,25,0.4736629667003027,0.7763874873864783,0.7065590312815339,0.6413319878910193,False
1587,159261630,"Commissioner, Bangalore Dev.Auth.& ... vs Brijesh Reddy & Anr on 8 February, 2013",2013.0,https://indiankanoon.org/doc/159261630/,case,2,C2_S5,expanded,0.00012884813468092915,0.0002129148237070424,0.00388653516272197,0.0,1,5,0.546619576185671,0.686175580221998,0.7374369323915237,0.6406054490413724,False
1589,82476980,"Subrata Roy Sahara vs Uoi & Ors on 6 May, 2014",2014.0,https://indiankanoon.org/doc/82476980/,case,11,C11_S2,expanded,0.00015435893796430453,0.0006237111453128606,0.0,0.8461538461538461,3,10,0.6748738647830475,0.8343087790110999,0.18446014127144297,0.6405650857719476,False
1591,55012242,"Karnail Kaur & Ors vs State Of Punjab & Ors on 22 January, 2015",2015.0,https://indiankanoon.org/doc/55012242/,case,2,C2_S0,expanded,0.00012144251296701075,0.0005545384948810474,0.0013686218258775159,0.4117647058823529,4,13,0.4744702320887992,0.8197780020181634,0.6137235116044399,0.6404439959636731,False
1592,175269362,Kirpa Ram (D) Tr.Lrs. . vs Surender Deo Gaur,2020.0,https://indiankanoon.org/doc/175269362/,case,5,C5_S16,expanded,0.00011287045123371562,0.0036587368280211834,0.04285161557398754,0.16666666666666666,0,12,0.1432896064581231,0.9765893037336024,0.9624621594349142,0.6404439959636731,False
1593,1736797,"New Horizons Ltd vs Union Of India on 9 November, 1994",1994.0,https://indiankanoon.org/doc/1736797/,case,9,C9_S10,expanded,0.00013175569247432457,8.94374754409968e-05,0.02505529693907571,0.3333333333333333,2,7,0.5662966700302724,0.5646821392532795,0.939656912209889,0.6403229061553986,False
1595,31276692,"People'S Union Of Civil Liberties ... vs Union Of India (Uoi) And Anr. on 18 December, 1996",1996.0,https://indiankanoon.org/doc/31276692/,case,0,C0_S2,expanded,0.00018978316908681755,7.102937292766556e-05,0.0012806889573516518,0.10526315789473684,13,6,0.7644803229061554,0.5331987891019172,0.6058526740665994,0.640242179616549,False
1596,42885821,Assocn_Of_Vasanth_Appts_Owners_vs_V_Gopinanth_And_Ors_on_13_February_2023,2023.0,https://indiankanoon.org/doc/42885821/,case,2,C2_S2,expanded,0.00011287045123371562,0.013117469235702317,0.01956523444051271,0.5102040816326531,0,49,0.1432896064581231,0.9951564076690211,0.924117053481332,0.6402018163471241,False
1597,1126293,Punjab_Wakf_Board_vs_Gram_Panchayat_Gram_Sabha_on_1_December_1999,1999.0,https://indiankanoon.org/doc/1126293/,case,1,C1_S11,expanded,0.00016914414360838048,6.88001912660733e-05,0.002807390380082173,0.0,2,5,0.7239152371342079,0.5287588294651867,0.6950554994954591,0.6400807265388497,False
1598,197941333,"Government Of Maharashtra, (Water ... vs M/S Borse Brothers Engineers And ...",2021.0,https://indiankanoon.org/doc/197941333/,case,5,C5_S12,expanded,0.00011287045123371562,0.004417359309242071,0.033794275217249974,0.6857142857142857,0,35,0.1432896064581231,0.981029263370333,0.9515640766902119,0.6400403632694249,False
1599,1752395,Gauri_Shankar_vs_State_Of_U_P_on_12_August_1993,1993.0,https://indiankanoon.org/doc/1752395/,case,13,C13_S0,expanded,0.00011287045123371562,0.002414155223284089,0.1946254422153087,0.4878048780487805,0,41,0.1432896064581231,0.960443995963673,0.9921291624621594,0.6399192734611503,False
1600,1668029,Deewan Singh & Ors. Ã Appellants vs Rajendra Pd. Ardevi & Ors. Ã Respondents,,https://indiankanoon.org/doc/1668029/,case,10,C10_S2,expanded,0.00017331809554475467,0.0003966753547949897,0.0,0.8571428571428571,3,4,0.7313824419778002,0.7753784056508577,0.18446014127144297,0.6395963673057519,False
1601,177746361,"M/S A.P. Electrical Equipment ... vs The Tahsildar on 27 February, 2025",2025.0,https://indiankanoon.org/doc/177746361/,case,2,C2_S15,expanded,0.00011287045123371562,0.00478573161221564,0.026820891897343775,0.38235294117647056,0,34,0.1432896064581231,0.9828456104944501,0.9436932391523714,0.6391927346115036,False
1604,121964131,Union Of India vs M/S Ambika Construcion,2016.0,https://indiankanoon.org/doc/121964131/,case,11,C11_S1,expanded,0.00012937573514647344,9.919251753132787e-05,0.02244360144168965,0.0,1,11,0.5511604439959636,0.5782038345105953,0.9358224016145308,0.6389101917255298,False
1606,49846809,Usha Bharti vs State Of U.P. & Ors,2014.0,https://indiankanoon.org/doc/49846809/,case,0,C0_S7,expanded,0.00011650992172325144,0.001260137499363903,0.0007092187189852393,0.4375,1,15,0.40454086781029264,0.9164480322906156,0.5501513622603431,0.638425832492432,False
1607,51545606,Indian_Performing_Rights_Society_Ltd_vs_Sanjay_Dalia_Anr_on_1_July_2015,2015.0,https://indiankanoon.org/doc/51545606/,case,1,C1_S9,expanded,0.00012528188231983659,0.00032725674389471563,0.002098243806235009,0.6666666666666666,1,11,0.5160443995963673,0.7487386478304743,0.6625630676084763,0.638425832492432,False
1610,802267,S_Pratap_Singh_vs_The_State_Of_Punjab_on_2_September_1963,1963.0,https://indiankanoon.org/doc/802267/,case,0,C0_S13,expanded,0.0001742601059655211,0.00017974157215369286,6.47080259047767e-05,0.4444444444444444,8,1,0.7336024217961655,0.6579212916246215,0.4056508577194753,0.6377396569122098,False
1611,58175470,Jagdish Prasad Patel(D) Thr. Lrs. vs Shivnath,2019.0,https://indiankanoon.org/doc/58175470/,case,5,C5_S3,expanded,0.00011287045123371562,0.00280164625500584,0.045573875985657354,0.17647058823529413,0,17,0.1432896064581231,0.9685166498486377,0.9646821392532795,0.6376589303733602,False
1612,41329464,Vimal Kishor Shah & Ors vs Jayesh Dinesh Shah & Ors,2016.0,https://indiankanoon.org/doc/41329464/,case,11,C11_S2,expanded,0.00017583927151778374,4.5674678332161603e-05,0.003939209678368736,0.07692307692307693,7,6,0.7388496468213925,0.4851664984863774,0.7400605449041372,0.6376185671039354,False
1613,129876804,Maharashtra State Electricity Distribution Company Limited v. Adani Power Maharashtra Limited & Ors.1,2023.0,https://indiankanoon.org/doc/129876804/,case,7,C7_S5,expanded,0.00013300906221877718,0.0002463490019554695,0.0014766033608892661,0.125,2,6,0.5769929364278507,0.7053481331987891,0.6228052472250253,0.637497477295661,False
1614,189160531,"Keshavlal Khemchand And Sons Pvt Ltd And ... vs Union Of India And Ors on 28 January, 2015",2015.0,https://indiankanoon.org/doc/189160531/,case,7,C7_S10,expanded,0.00014732156862564912,0.00011736286799737418,0.002666991382572306,0.38461538461538464,5,8,0.6470232088799193,0.6008072653884965,0.6890010090817357,0.6369323915237134,False
1616,490495,Renu Devi vs Mahendra Singh And Ors,,https://indiankanoon.org/doc/490495/,case,5,C5_S6,expanded,0.0001851479057087491,8.913882115484207e-05,0.0006495256966626835,0.0,3,0,0.7549949545913219,0.5644803229061554,0.5442986881937437,0.6366498486377398,False
1617,192605638,Banatwala_Company_vs_L_I_C_Of_India_Anr_on_19_August_2010,2010.0,https://indiankanoon.org/doc/192605638/,case,1,C1_S7,expanded,0.00011287045123371562,0.002950127008027788,0.03598221592832935,0.55,0,40,0.1432896064581231,0.9701311806256306,0.9549949545913219,0.6363673057517659,False
1620,24815768,"Padhiyar Prahladji Chenaji vs Maniben Jagmalbhai (Deceased) Through ... on 3 March, 2022",2022.0,https://indiankanoon.org/doc/24815768/,case,5,C5_S5,expanded,0.00011850963362684981,0.00022653159181078536,0.019399752846834463,0.2,1,4,0.43370332996972755,0.6952573158425832,0.9233097880928355,0.6362462159434914,False
1621,12721854,Ram Kishan Fauji vs State Of Haryana And Ors,2017.0,https://indiankanoon.org/doc/12721854/,case,0,C0_S12,expanded,0.00011898744202742331,0.000605818452001759,0.0016159155404186403,0.42105263157894735,1,18,0.44278506559031283,0.8306760847628658,0.6330978809283552,0.6360040363269426,False
1622,125403578,National Institute Of Medical Science ... vs State Of Rajasthan And Ors.,2017.0,https://indiankanoon.org/doc/125403578/,case,12,C12_S7,expanded,0.00011287045123371562,0.002090581999902342,0.09870388833499501,0.2222222222222222,0,9,0.1432896064581231,0.9537840565085772,0.9856710393541877,0.6359636730575177,False
1625,129480564,"Horrmal Since Deceased Through His Lrs vs The State Of Haryana on 21 October, 2024",2024.0,https://indiankanoon.org/doc/129480564/,case,6,C6_S7,expanded,0.00011287045123371562,0.00202378445531786,0.08907199719020889,0.0,0,16,0.1432896064581231,0.951765893037336,0.9838546922300706,0.6347931382441978,False
1627,28818832,Tamil Nadu Electricity Board & Anr vs Status Spinning Mills Ltd & Anr,2008.0,https://indiankanoon.org/doc/28818832/,case,8,C8_S7,expanded,0.00012266099032601826,0.00021566189945855882,0.00678031958996978,0.4166666666666667,3,9,0.48980827447023206,0.6881937436932392,0.8167507568113017,0.6345509586276489,False
1628,129719559,"Narinderjit Singh vs North Star Estate Promoters Ltd on 8 May, 2012",2012.0,https://indiankanoon.org/doc/129719559/,case,5,C5_S0,expanded,0.00015088928994477525,5.696480816050185e-05,0.007360043007975307,0.0,2,4,0.6629667003027245,0.5089808274470232,0.8284561049445005,0.6344702320887992,False
1629,1504198,"Samant N. Balakrishna Etc vs George Fernandez And Ors. Etc on 12 February, 1969",1969.0,https://indiankanoon.org/doc/1504198/,case,0,C0_S8,expanded,0.0002728945507706499,4.488490358809715e-05,0.0002600498237416818,0.2857142857142857,6,1,0.8670030272452068,0.4825428859737639,0.47285570131180626,0.6343895055499496,False
1630,462163,"Netai Bag & Ors vs The State Of West Bengal & Ors on 27 September, 2000",2000.0,https://indiankanoon.org/doc/462163/,case,8,C8_S2,expanded,0.00015072009191341036,0.0006126501899229609,0.0,0.7777777777777778,2,7,0.6613521695257316,0.8322906155398587,0.18446014127144297,0.6343491422805247,False
1631,179868451,Amish Devgan vs Union Of India,2020.0,https://indiankanoon.org/doc/179868451/,case,0,C0_S2,expanded,0.00014036949073977406,0.00022451219469670665,0.0007485080543893081,0.15789473684210525,4,15,0.6137235116044399,0.6940464177598386,0.5556004036326943,0.6342280524722503,False
1632,73995974,"M/S Fibre Boards (P) Ltd Bangaloare vs Cit Bangalore on 11 August, 2015",2015.0,https://indiankanoon.org/doc/73995974/,case,8,C8_S0,expanded,0.00012102071594341529,0.0002028823010446917,0.011043449418913451,0.5,1,13,0.47265388496468214,0.6762865792129162,0.872250252270434,0.6340262361251261,False
1633,176007543,State Of Madhya Pradesh vs Centre For Environment Protection ...,2020.0,https://indiankanoon.org/doc/176007543/,case,12,C12_S2,expanded,0.00013246771554695761,0.00011095112364533453,0.007929904370032348,0.14285714285714285,3,11,0.574167507568113,0.5919273461150353,0.8375378405650857,0.6339455095862765,False
1634,103640961,Kaushal Kishor vs The State Of Uttar Pradesh Govt. Of U.P. ...,2023.0,https://indiankanoon.org/doc/103640961/,case,0,C0_S2,expanded,0.00011287045123371562,0.006651709189458672,0.016031836367080415,0.2972972972972973,0,74,0.1432896064581231,0.9884964682139253,0.9061553985872856,0.6339455095862765,False
1635,1553220,Firm_Madanlal_Roshanlal_Mahajan_vs_Hukumchand_Mills_Ltd_Indore_on_19_August_1966,1966.0,https://indiankanoon.org/doc/1553220/,case,11,C11_S1,expanded,0.00028102848558807963,1.135911679586712e-05,0.002069964402926193,0.0,8,2,0.874066599394551,0.38042381432896066,0.660343087790111,0.633864783047427,False
1637,104582244,Chandra_vs_M_Thangmuthu_Anr_on_7_September_2010,2010.0,https://indiankanoon.org/doc/104582244/,case,1,C1_S8,expanded,0.00012884813468092915,0.000313534377868758,0.0011547661256502105,0.25,2,2,0.546619576185671,0.7398587285570131,0.5957618567103935,0.6337436932391524,False
1640,11565482,Kolkata Municipal Corporation vs Bimal Kumar Shah,2024.0,https://indiankanoon.org/doc/11565482/,case,2,C2_S4,expanded,0.00011287045123371562,0.002655376435186665,0.032107465721975516,0.07142857142857142,0,42,0.1432896064581231,0.9646821392532795,0.9505549949545913,0.6332996972754793,False
1641,81481647,Deepali Gundu Surwase vs Kranti Junior Adhyapak & Ors,2013.0,https://indiankanoon.org/doc/81481647/,case,9,C9_S5,expanded,0.00013653880263870204,0.0001174586096874174,0.005150764292941499,0.125,3,5,0.5937436932391523,0.6010090817356206,0.775782038345106,0.6330575176589304,False
1643,182057593,The_State_Of_Haryana_Through_Secretary_vs_Jai_Singh_And_Ors_Etc_Etc_on_7_April_2022,2022.0,https://indiankanoon.org/doc/182057593/,case,1,C1_S10,expanded,0.00011287045123371562,0.004197756351439363,0.017929508481313423,0.5384615384615384,0,26,0.1432896064581231,0.9802219979818365,0.917255297679112,0.6328557013118064,False
1644,19097861,Director General (Road Development) ... vs Aam Aadmi Lokmanch .,2020.0,https://indiankanoon.org/doc/19097861/,case,12,C12_S2,expanded,0.00011287045123371562,0.0020634109420374206,0.05561381324322235,0.43333333333333335,0,30,0.1432896064581231,0.9525731584258325,0.9723511604439959,0.6328153380423814,False
1645,798141,"Mahanadi Coal Fields Ltd. & Anr vs Mathias Oram & Ors on 19 July, 2010",2010.0,https://indiankanoon.org/doc/798141/,case,12,C12_S0,expanded,0.00013103038890989195,0.00010614134513813542,0.010676573639098874,0.5,2,4,0.5614530776992936,0.5858728557013118,0.869021190716448,0.6327346115035318,False
